source_file,row_data
Montreal.csv,source_file,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27
page_0028_tables.csv,,St-Nicholas,,,,,,,,,,,,,,,,,,,,,,,
page_0028_tables.csv,L'Islet,St-Jean Port Joli,,,,,,,,,,,,,,,,4,,,,,,,
page_0028_tables.csv,Lotbinière,Villeroy,,,,,,,3,,,,,,,,,,,,,,,,
page_0028_tables.csv,,St-Edouard,,,,1,,,,,,,,,,,,,,,,,S,,
page_0028_tables.csv,Maskinongé,St-Justin St-Didace,,,,,,,,,,,,,,,,,,,,,,,1
page_0028_tables.csv,Matane,St-Benoft Joseph Labre Mont Joli,,,,1,,,,,,,,,,,,3,,,,,,,
page_0028_tables.csv,,Priceville,,,,,,,,,,,,,,,,2,,,,,,,
page_0028_tables.csv,,St-Octave de Métis,,,,,,,,,,,,,,,,5,,,,,,,3
page_0028_tables.csv,Matapédia,St-Léon le Grand,,,,,,,,,,,,,,,,,,,,,,,
page_0028_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,
page_0028_tables.csv,Table: Table_2
page_0028_tables.csv,Mégantic,Thetford Mines,,,,,,,,,,,,,,,,,,,,,1,,
page_0028_tables.csv,,Plessisville,,,,,,,,,,,,,,,,1,,,,,2,,
page_0028_tables.csv,,Somerset,,,,,,,,,,,,,,,,,,,,,2,,
page_0028_tables.csv,Missisquoi,Stanbridge Station,,,,1,,,,,,,,,,,,,,,,,,,
page_0028_tables.csv,Papineau,N.-D. de Bonsecours,,,,,,,15,,,,,,,,,,,,,,,,
page_0028_tables.csv,,Montebello,,,,2,,,16,,,,,,,,,,,,,,,,
page_0028_tables.csv,,Ripon,,,,1,,,,,,,,,,,,,,,,,,,
page_0028_tables.csv,,Pointe Gatineau,,,,,,,,,,,,,,,,,,,,,1,,
page_0028_tables.csv,Pontiac,Litchfield,,,,,,,,,,,,,,1,,,,,,,,,
page_0028_tables.csv,,Campbell's Bay,,,,,,,,,,,,,,1,,,,,,,,,
page_0028_tables.csv,Portneuf,Pont Rouge,,,,,,,3,,,,,,,,,,,,,,,,
page_0028_tables.csv,,Cap Santé,,,,,,,,,,,,,,,,1,,,,,,,
page_0028_tables.csv,Québec,Giffard,,,,3,,,,,,,,,,,,,,,,,,,
page_0028_tables.csv,,Loretteville,,,,1,,,,,,,,,,,,,,,,,,,
page_0028_tables.csv,Richmond,Windsor, ville,,,,1,,,,,,,,,,,,,,,,,,,
page_0028_tables.csv,,Brompton, canton,,,,1,,,,,,,,,,,,,,,,,,,
page_0028_tables.csv,,Bromptonville,,,,,,,,,,,,,,,,2,,,,,,,
page_0028_tables.csv,,Bedford,,,,,,,,,,,,,,,,1,,,,,,,
page_0028_tables.csv,,Richmond,,,,,,,,,,,,2,,,,,,,,,,,
page_0028_tables.csv,Rimouski,St-Anaclet,,,,,,,,,,,,,,,,5,,,,,,,
page_0028_tables.csv,Shefford,Shefford, township,,,,2,,,,,,,,,,,,,,,,,,,
page_0028_tables.csv,Sherbrooke,Sherbrooke,,,,23,,,,,,,,,,,,8,,,,,,,1
page_0028_tables.csv,,Ascot,,,,,,,,,,,,,,,,,,,,,,,
page_0028_tables.csv,Soulanges,St-Télesphore,,,,1,,,,,,,,,,,,,,,,,,,
page_0028_tables.csv,,St-Joseph,,,,1,,,,,,,,,,,,,,,,,,,
page_0028_tables.csv,Stanstead,Coaticook,,,,,,,,,,,,,,,,,,,,,1,,
page_0028_tables.csv,,Rock Island,,,,,,,,,,,,,,,,1,,,,,,,
page_0028_tables.csv,St-Maurice,Shawinigan Falls,,,,1,,,,,,,,,,,,,,,,,,2,5
page_0028_tables.csv,,St-Boniface,,,,,,,,,,,,,,,,,,,,,,,2
page_0028_tables.csv,,Baie Shawinigan,,,,1,,,,,,,,,,,,,,,,,1,,
page_0028_tables.csv,Témiscouata,St-Eloi,,,,,,,,,,,,,,,,,,,,,,,1
page_0028_tables.csv,,Cacouna,,,,,,,,,,,,,,,,,,,1,,,,
page_0028_tables.csv,Terrebonne,St-Joseph de Mont-Rolland,,,,1,,,,,,,,,,,,,,,,,,,
page_0028_tables.csv,,Ste-Adèle,,,,,,,,,,,,,,,,,,,,,2,,
page_0028_tables.csv,,Prévost,,,,,,,,,,,,,,,,1,,,,,,,
page_0028_tables.csv,Verchères,McMasterville,,,,,,,,,,,5,,,,,2,,,,,,,
page_0028_tables.csv,,Belœil, ville,,,,,,,,,,,,,,,,,,,,,1,,
page_0028_tables.csv,Westmount,Outremont,,,,,,,318,,,,5,,,6,6,9,,,1,,,17,
page_0028_tables.csv,,Westmount,,,,,,,,,,,,,,,,10,,,,,,,
page_0028_tables.csv,,Montréal West,,,,,,,144,,,,,,,,,1,,,,,,,
page_0028_tables.csv,,Hampstead,,,,,,,,,,,,,,,,1,,,,,,,
page_0028_tables.csv,Yamaska,St-François du Lac,,,,,,,,,,,,,,,,,,,,,1,,
page_0028_tables.csv,,Totaux-Totals,,,55,263,,,9457,,2,,71,3,,118,19,388,,,141,,38,285,97
page_0029_tables.csv,﻿Table: Table_1
page_0029_tables.csv,Comtés Counties,Municipalités Municipalities,Anthrax (charbon) Anthrax,Botulisme Botulism,Coqueluche Whooping-cough,Diphtérie et Croup Diphtheria and Croup,Encéphalite léthargique Lethargic encephalitis,Erysipèle Erysipelas,Grippe épidémique Epidemic influenza,Hydrophobie (rage) Rabies,Méningite cérébro-spinale Cerebro-spinal meningitis,Ophtalmie pur. des n.-nés Pur.ophthalmia neonatorum,Oreillons Mumps,Paralvsie infantile Poliomyelitis,Paratyphoïde Paratyphoid,Rougeole Measles,Rubéole German measles (rubella),Scarlatine Scarlet fever,Septicémie puerpérale Puerperal septicemia,Trachôme Trachoma,Tuberculose pulmonaire Pulmonary tuberculosis,Tuberculose (autres formes) Tuberculosis (other forms),Typhoïde Typhoid,Varicelle (picotte volante) Chicken pox (varicella),Variole et varioloïde Small pox
page_0029_tables.csv,,Montréal,,,51,153,,,142,,1,2,62,,,76,11,302,,,191,,2,135,13
page_0029_tables.csv,,Québec,,,,9,,,,,,,,,,,,49,,,7,,,1,9
page_0029_tables.csv,,Trois-Rivières,,,,2,,1,,,,,,,,,,4,,,,,1,,
page_0029_tables.csv,Abitibi,Ter. non organ. de l'Abitibi,,,,,,,,,,,,,,,,,,,,,,,1
page_0029_tables.csv,,Rouyn,,,,,,,,,,,,,,,,,,,,,1,,
page_0029_tables.csv,,Amos,,,,,,,,,,,,,,,,2,,,,,,,
page_0029_tables.csv,,Poularis,,,,,,,,,,,,,,,,,,,,,2,,
page_0029_tables.csv,,Bousquet, township,,,,,,,,,,,,,,,,,,,,,,,1
page_0029_tables.csv,Argenteuil,Morin Heights,,,,1,,,,,,,,,,1,,,,,,,,,
page_0029_tables.csv,Arthabaska,Victoriaville,,,,,,,57,,,,,,,,,1,,,1,,,,
page_0029_tables.csv,Beauce,St-Joseph,,,,,,,,,,,,,,1,,,,,,,,2,
page_0029_tables.csv,,L'Enfant Jésus,,,,2,,,,,,,,,,,,3,,,,,,,
page_0029_tables.csv,,St-Frédéric,,,,2,,,,,,,,,,,,,,,,,,,
page_0029_tables.csv,,Ste-Marie,,,,5,,,,,,,,,,,,,,,,,,,
page_0029_tables.csv,,Sacré-Coeur de Jésus,,,,3,,,,,,,,,,,,3,,,,,2,,
page_0029_tables.csv,,St-Georges,,,,,,,,,,,,,,,,,,,,,1,,
page_0029_tables.csv,Beauharnois,St-Louis de Gonzague,,,,,,,,,,,,,,,,,,,,,1,,
page_0029_tables.csv,Berthier,Lanoraie,,,,,,,,,,,,,,,,2,,,,,,,
page_0029_tables.csv,Brôme,Sutton,,,,,,,32,,,,,,,,,,,,,,,,
page_0029_tables.csv,,East Farnham,,,,,,,,,,,,,,4,,,,,,,,,
page_0029_tables.csv,,Knowlton, village,,,,,,,,,,,,,,,,4,,,,,,,
page_0029_tables.csv,,Bolton West,,,,,,,,,,,,,,,,1,,,,,,,
page_0029_tables.csv,Bonaventure,Shigawake,,,,1,,,,,,,,,,,,,,,,,,,
page_0029_tables.csv,Chambly,Longueuil,,,,,,,,,,,,,,,,,,,,,,1,
page_0029_tables.csv,,St-Lambert,,,,,,,,,,,,,,,,1,,,,,,,
page_0029_tables.csv,,Chambly, canton,,,,,,,,,,,,,,,,,,,,,2,,
page_0029_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,
page_0029_tables.csv,Table: Table_2
page_0029_tables.csv,Champlain,Deux-Rivières,,,,,,,,,,,,,,,,,,,1,,1,,,
page_0029_tables.csv,,Grand'Mère,,,,,,,,,,,,,,,,,,,,,,,,
page_0029_tables.csv,,Cap de la Madeleine,,,,1,,,,,,,,,,,,1,,,,,,,,
page_0029_tables.csv,Charlevoix,Les Eboulements,,,,,,,,,,,,,,,,,,,,,,,,
page_0029_tables.csv,Châteauguay,Très St-Sacrement St-Chrysostome,,,,4,,,40,,,,,,,,,,,,,,,,,
page_0029_tables.csv,,St-Antoine Abbé,,,,1,,,,,,,,,,,,1,,,1,,,3,1,
page_0029_tables.csv,Chicoutimi,Jonquière,,,,4,,,30,,,,,,,,,,,,,,,,1,
page_0029_tables.csv,,Chicoutimi, canton Tremblay,,,,,,,,,,,,,,,,,,,,,1,,,
page_0029_tables.csv,Compton,Eaton,,,,,,,1,,,,,,,,,,,,,,,,,
page_0029_tables.csv,,Waterville,,,,1,,,,,,,,,,,,,,,,,,,,
page_0029_tables.csv,,Bury,,,1,,,,,,,,,,,,,,,,,,,,,
page_0029_tables.csv,Dorchester,Ste-Justine,,,,2,,,,,,,,,,,,,,,,,,,,
page_0029_tables.csv,,Ste-Hénédine,,,,1,,,,,,,,,,,,2,,,1,,,,,
page_0029_tables.csv,Drummond,Drummondville,,,,,,,,,,,,,,,,,,,,,,,2,
page_0029_tables.csv,Gaspé,Percé,,,,,,,,,,,,,,,,,,,,,,,,
page_0029_tables.csv,,Cap Chat,,,,,,,125,,,,,,,,,,,,,,,,,
page_0029_tables.csv,Hull,Low,,,,1,,,,,,,,,,,,,,,,,,7,,RAPPORT-REPORT,
page_0029_tables.csv,,Messines,,,,,,,,,,,,,,,,2 1,,,,,,,,
page_0029_tables.csv,Huntingdon,Godmanchester,,,,,,,,,,,,,,4,,14,,,5,,1,5,4,
page_0029_tables.csv,Jaeques-Cartier,Verdun,,,1,2,,,1036,,,,,,,,,,,,,,,,,
page_0029_tables.csv,,Notre-Dame de Liesse,,,9,,,,30,,,,8,,,,,,,,,,6,1,,
page_0029_tables.csv,,Lachine,,,3,3,,,,,,,,,,,,1,,,,,,,,
page_0029_tables.csv,,St-Laurent, paroisse,,,,,,,31,,,,,,,,,,,,,,,,,
page_0029_tables.csv,,St-Laurent, ville,,,,1,,,,,,,,,,,,,,,,,,,,
page_0029_tables.csv,,Ste-Anne de Bellevue,,,,1,,,,,,,,,,,,,,,,,,,,
page_0029_tables.csv,,Ville St-Pierre,,,,1,,,,,,,,,,,,1,,,,,1,,,
page_0029_tables.csv,,Ville LaSalle,,,,,,,,,,,,,,,,,,,,,,,,
page_0029_tables.csv,,Pointe-Claire,,,,,,,,,,,,,,,,,,,1 1,,,,1,
page_0029_tables.csv,Joliette,Joliette,,,,,,,,,,,,,,6,,-,,,,,2,,,
page_0029_tables.csv,Kamouraska,St-Pacôme,,,,,,,,,,,,,,,,,,,,,,,1,
page_0029_tables.csv,Lac St-Jean,Roberval,,,,,,,,,,,,,,,,1,,,,,2,,,
page_0029_tables.csv,,St-Joseph Alma,,,,,,,,,,,,,,,,,,,,,,,,
page_0029_tables.csv,Labelle,Nominingue,,,,1,,,,,,,,,,,,,,,,,,,,
page_0029_tables.csv,L'Assomption,L'Epiphanie,,,,,,,,,3,,,,,,,,,,,,,,,
page_0029_tables.csv,Laval,St-Jean de Dieu,,,,,,,2,,,,,,,,,,,,,,,,,
page_0029_tables.csv,,Pointe aux Trembles,,,,1,,,,,,,,,,,,,,,,,,,,
page_0029_tables.csv,,Laval des Rapides,,,,,,,,,,,,,,,,,,,4,,,,,
page_0029_tables.csv,Lévis,Lévis,,,,2,,,,,,,,,,,,,2,,,,,,,
page_0029_tables.csv,,St-Henri de Lauzon,,,,2,,,,,,,,,,,,,,,,,,,,
page_0029_tables.csv,L'Islet,St-Jean Port Joli,,,,,,,,,,,,,,,,,1,,,,1,,,
page_0029_tables.csv,,St-Pamphile,,,,,,,,,,,,,,,,,,,,,,,,
page_0029_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
page_0030_tables.csv,﻿Table: Table_1
page_0030_tables.csv,Comtés Counties,Municipalités Municipalities,Anthrax (charbon Anthrax,Botulisme Botulism,Coqueluche Whooping-cough,Diphtérie et Croup Diphtheria and Croup,Encéphalite léthargique Lethargic encephalitis,Erysipèle Erysipelas,Grippe épidémique Epidemic influenza,Rabies Hydrophobie (rage),Méningite cérébro-spinale Cerebro-spinal meningitis,Ophtalmie pur. des n.-nés Pur.ophthalmia neonatorum,Oreillons Mumps,Paralysie infantile Poliomyelitis,Paratyphoïde Paratyphoid,Rougeole Measles,Rubéole German measles (rubella),Scarlatine Scarlet fever,Septicémie puerpérale Puerperal septicemia,Trachôme Trachoma,Tuberculose pulmonaire Pulmonary tuberculosis,Tuberculose (autres formes) Tuberculosis (other forms),Typhoïde Typhoid,Varicelle (picotte volante) Chicken pox (varicella),Variole et varioloïde Small pox
page_0030_tables.csv,Maskinongé,St-Justin St-Didace,,,,,,,,,,,,,,,,,,,,,2,,
page_0030_tables.csv,Matane,St-Ulric,,,,,,,,,,,,,,,,,,,,,,,4
page_0030_tables.csv,Matapédia,St-Léon le Grand,,,,,,,,,,,,,,,,,,,,,1,,
page_0030_tables.csv,,Ste-Jeanne d'Are,,,,,,,,,,,,,,,,,,,,,1,,
page_0030_tables.csv,Mégantic,Thetford Mines,,,,,,,,,,,,,,,,,,,1,,,,
page_0030_tables.csv,,Plessisville,,,,4,,,,,,,,,,,,,,,,,,,
page_0030_tables.csv,Missisquoi,Farnham, ville,,,,,,,64,,,,,,,,,2 1,,,,,,,
page_0030_tables.csv,,Bedford Cowansville,,,,,,,,,,,,,,,,4,,,,,,,
page_0030_tables.csv,Montmagny,St-Ignace de Stanbridge,,,,,,,,,,,,,,4,,11,,,,,1,,
page_0030_tables.csv,Nicolet,Montmagny Nicolet,,,,,,,,,,,,,,,,,,,,,,,4
page_0030_tables.csv,,Ste-Perpétue,,,,,,,,,,,,,,1,,4,,,1,,1,,
page_0030_tables.csv,Papineau,Montebello,,,,1,,,15,,,,,,,,,,,,1,,,,
page_0030_tables.csv,,Notre-Daine de Bonsecours Buckingham, township Pointe Gatineau,,,,1 2,,,1,,,,7,,,,,1,,,,,,,
page_0030_tables.csv,Portneuf,Amherst,,,,15,,,,,,,,,,,,,,,,,1,,
page_0030_tables.csv,,Portneuf, paroisse Donnacona,,,,,,,,,,,,,,,,,,,,,,,3
page_0030_tables.csv,Québec,St-Colomb de Sillery,,,,,,,,,,,,,,,,2,,,,,,,
page_0030_tables.csv,Richelieu,St-Joseph,,,,1,,,,,,,,,,,,,,,,,,,
page_0030_tables.csv,Richmond,Richmond,,,,,,,,,,,,,,,,,,,,,1,,
page_0030_tables.csv,,Brompton, eanton,,,,1,,,,,,,,,,,,,,,,,1,,
page_0030_tables.csv,,Bromptonville,,,,2,,,,,,,,,,2,,,,,,,,,
page_0030_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,
page_0030_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,
page_0030_tables.csv,Table: Table_2
page_0030_tables.csv,Rouville,St-Hilaire,,,,,,,,,,,,,,,,,,,1,,1,,
page_0030_tables.csv,Saguenay,Ile d'Anticosti,,,,,,,20,,,,,,,,,,,,,,2,,
page_0030_tables.csv,Shefford,Roxton Falls Granby,,,,,,,,,,,,,,,,3,,,,,,,
page_0030_tables.csv,Sherbrooke,Sherbrooke,,,,8,,,,,,,,,,,,7,,,,,1,,
page_0030_tables.csv,Soulanges,St-Télesphore,,,,1,,,,,,,,,,,,,,,,,,,
page_0030_tables.csv,Stanstead,Coaticook,,,,,,,,,,,,,,,,,,,,,1,,
page_0030_tables.csv,,Stanstead, township,,,,,,,,,,,,,,,,,,,,,1,,
page_0030_tables.csv,,West Hatley,,,,,,,,,,,,,,,,2,,,,,,,
page_0030_tables.csv,St-Jean,St-Jean,,,,,,,,,,,,,,,,,,,,,1,,
page_0030_tables.csv,,Lacolle,,,,,,,1,,,,,,,,,,,,,,,,
page_0030_tables.csv,,St-Lue,,,,,,,,,,,,,,,,,,,1,,,,
page_0030_tables.csv,St-Maurice,Shawinigan Falls,,,,3,,,,,,,,,,,,,,,,,,1,
page_0030_tables.csv,Témiscouata,Rivière du Loup,,,,,,,,,,,,,,,,,,,1,,,,
page_0030_tables.csv,Terrebonne,St-Joseph de Mont Rolland,,,,2,,,,,,,,,,,,,,,,,,,1
page_0030_tables.csv,,St-Sauveur des Monts,,,,2,,,,,,,,,,,,,,,,,,,
page_0030_tables.csv,,Ste-Thérèse,,,,1,,,,,,,,,,,,,,,,,,,
page_0030_tables.csv,,St-Jérôme,,,,5,,,,,,,,,,,,,,,,,,,
page_0030_tables.csv,Verchères,McMasterville,,,,,,,,,,,2,,,,,,,,,,,1,
page_0030_tables.csv,,St-Amable,,,,4,,,,,,,,,,,,,,,,,,,
page_0030_tables.csv,Westmount,Outremont,,,,3,,,6,,,,3,,,3,2,18,,,1,,,2,
page_0030_tables.csv,,Montreal West,,,,,,,,,,,,,,,,2,,,,,,1,
page_0030_tables.csv,,Westmount,,,,,,,,,,,,,,,,5,,,,,,,
page_0030_tables.csv,Wolfe,St-Camille,,,,6,,,,,,,,,,,,,,,,,,,
page_0030_tables.csv,Yamaska,St-Thomas de Pierreville,,,,,,,,,,,,,,,,,,,1,,,,
page_0030_tables.csv,,Totaux-Totals,,,65,269,,1,1633,,4,2,82,,,102,13,462,,,221,,43,160,46
page_0030_tables.csv,Table: Table_3
page_0030_tables.csv,,Montréal,,,41,124,1,13,43,,1,1,137,,,180,14,314,,,186,,4,179,16
page_0030_tables.csv,,Québec,,,,12,,,,,,,,,,,,38,,,7,,4,5,2
page_0030_tables.csv,,Trois-Rivières,,,,,,,,,,,,,,,,,,,1,,,,
page_0030_tables.csv,Abitibi,Rouyn,,,,,,,,,,,,,,,,1,,,,,,,2
page_0030_tables.csv,,Amos,,,,2,,,,,,,,,,,,,,,,,,,
page_0030_tables.csv,,Poularis,,,,,,,,,,,,,,,,,,,,,1,,
page_0030_tables.csv,Argenteuil,Gore,,,,,,,,,,,,,,,,1,,,,,,,
page_0030_tables.csv,,Lakefield,,,,,,,,,,,,,,,,1,,,,,,,
page_0030_tables.csv,,Grenville & Augmentation,,,,,,,,,,,,,,,,3,,,,,,,
page_0030_tables.csv,Bagot,St-Liboire,,,,,,,,,,,,,,1,,,,,,,,,
page_0031_tables.csv,﻿Table: Table_1
page_0031_tables.csv,Comtés Counties,Municipalités Municipalities,Anthrax (charbon) Anthrax,Botulisme Botulism,Coqueluche Whooping-cough,Diphtérie et Croup Diphtheria and Croup,Encéphalite léthargique Lethargic encephalitis,Erysipèle Erysipelas,Grippe épidémique Epidemic influenza,Rabies Hydrophobie (rage),Méningite cérébro-spinale Cerebro-spinal meningitis,Ophtalmie pur. des n.-nés Pur.ophthalmia neonatorum,Oreillons Mumps,Paralysie infantile Poliomyelitis,Paratyphoïde Paratyphoid,Rougeole Measles,Rubéole German measles (rubella),Scarlatine Scarlet fever,Septicémie puerpérale Puerperal septicemia,Trachôme Trachoma,Tuberculose pulmonaire Pulmonary tuberculosis,Tuberculose (autres formes) Tuberculosis (other forms),Typhoïde Typhoid,Varicelle (picotte volante) Chicken pox (varicella),Variole et varioloïde Small pox
page_0031_tables.csv,Beauce,Ste-Marie,,,,5,,,,,,,,,,,,,,,,,,,
page_0031_tables.csv,,Sacré-Cœur de Jésus,,,,,,,,,,,2,,,,,,,,,,,,
page_0031_tables.csv,,St-Martin,,,,,,,,,,,,,,,,,,,,,,,
page_0031_tables.csv,Bellechasse,St-Philémon,,,,,,,,,,,,,,,,1,,,,,,,
page_0031_tables.csv,,St-Valier,,,,1,,,,,,,,,,,,,,,,,,,2
page_0031_tables.csv,,St-Charles,,,,2,,,,,,,,,,,,,,,,,,,
page_0031_tables.csv,Berthier,St-Gabriel de Brandon,,,,,,,,,,,,,,,,,,,,,,,
page_0031_tables.csv,Brôme,Sutton, village Farnham-East,,,,1,,,,,,,,,,,,1,,,,,,,1
page_0031_tables.csv,Bonaventure,Port Daniel-Est,,,,,,,,,,,,,,5,,,,,,,,,
page_0031_tables.csv,,New Richmond,,,,,,,,,,,,,,,,,,,,,2,,
page_0031_tables.csv,Chambly,Chambly Canton St-Lambert,,,,1,,,,,,,,,,,,2,,,,,4,,
page_0031_tables.csv,Champlain,Cap Madèleine,,,,1,,,,,,,,,,,,1,,,,,,,
page_0031_tables.csv,Châteauguay,Châteauguay Bassin,,,,,,,1,,,,,,,,,,,,,,,,
page_0031_tables.csv,Chicoutimi,Jonquière,,,,1,,,,,,,,,,,,,,,,,,,
page_0031_tables.csv,Compton,East Angus Clifton East Auckland,,,,1,,,,,,,,,,3,,1,,,,,,,
page_0031_tables.csv,Dorchester,Ste-Justine,,,,4,,,,,,,,,,9,,,,,,,,,
page_0031_tables.csv,Drummond,Drummondville,,,1,,,,,,,,,,,,,,,,,,,,
page_0031_tables.csv,Gaspé,Gaspé, village Grande Grève Chandler,,,7,,,,,,,,,,,,,1 2,,,1,,,,
page_0031_tables.csv,Hull,Hull Sud,,,,,,,,,,,,,,,,,,,,,,,
page_0031_tables.csv,,Low,,,,,,,,,,,,,,,,1,,,,,,,
page_0031_tables.csv,,Aylmer,,,,,,,,,,,,,,,,2,,,,,,,1
page_0031_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,
page_0031_tables.csv,Table: Table_2
page_0031_tables.csv,Iberville,Iberville,,,,,,,,,,,,,,,,,,,1,,,,,
page_0031_tables.csv,Jacques-Cartier,Verdun,,,1,7,,1,,,1,,,,,5,,21,,,1,,1,2,1,
page_0031_tables.csv,,Lachine,,,1,2,,,,,,,,,,,,3,,,3,,1,2,,
page_0031_tables.csv,,Ville LaSalle,,,,,,,,,,,,,,,,3,,,1,,,,,
page_0031_tables.csv,,Beaconsfield,,,,,,,,,,,,,,,1,2,,,,,,,,
page_0031_tables.csv,,Notre-Dame de Liesse,,,8,,,1,,,,2,4,,,13,,,,,1,,,,,
page_0031_tables.csv,,Ville St-Pierre,,,,,,,,,,,1,,,,,,,,2,,,,,
page_0031_tables.csv,,Pointe-Claire,,,,,,,,,2,,,,,,1,,,,,,,,,
page_0031_tables.csv,,Town Mount-Royal,,,,,,,,,,,,,,,,2,,,,,1,,,
page_0031_tables.csv,,St-Laurent,,,,3,,,,,,,,,,1,5,,,,1,,,1,,
page_0031_tables.csv,Joliette,Joliette,,,,,,,,,,,,,,15,,2,,,,,,,1,
page_0031_tables.csv,Lac St-Jean,Roberval,,,,,,,,,,,,,,,,,,,,,,,1,
page_0031_tables.csv,,St-Joseph d'Alma,,,,,,,,,,,,,,,,,,,,,1,,,
page_0031_tables.csv,Laval,St-Martin,,,,,,,4,,,,,,,,,,,,,,,,,
page_0031_tables.csv,,Ste-Rose, ville,,,,,,,1,,,,,,,,,,,,,,,,,
page_0031_tables.csv,,Ste-Rose, paroisse,,,,2,,,,,,,,,,,,,,,,,,,,
page_0031_tables.csv,,Montréal-Est,,,,,,,,,,,,,,,,1,,,,,,,,
page_0031_tables.csv,,St-Jean de Dieu,,,,,,1,,,,,,,,,,,,,,,,,,
page_0031_tables.csv,Lévis,Lévis,,,,3,,,,,,,,,,,,,,,,,,,,
page_0031_tables.csv,L'Islet,St-Pamphile,,,,,,,,,,,,,,,,,,,,,1,,,
page_0031_tables.csv,Lotbinière,Issoudun,,,,,,,,,,,,,,,,,,,,,,,1,
page_0031_tables.csv,Maskinongé,St-Didace,,,,,,,,,,,,,,,,,,,,,,,2,
page_0031_tables.csv,,St-Justin,,,,,,,,,,,,,,,,,,,,,1,5,,
page_0031_tables.csv,,Maskinongé,,,,,,,,,,,,,,,,,,,,,6,,,
page_0031_tables.csv,Matane,Priceville,,,,1,,,,,,,,,,,,1,,,,,,,,
page_0031_tables.csv,Matapédia,Causapscal,,,,,,,,,,,,,,,,,,,,,,3,,
page_0031_tables.csv,Mégantic,Lyster Station,,,,,,,,,,,,,,,,,,,,,2,,,
page_0031_tables.csv,,Plessisville,,,,,,,,,,,,,,,,1,,,,,,,,
page_0031_tables.csv,,St-Pierre Baptiste,,,,,,,,,,,,,,,,2,,,,,,,,
page_0031_tables.csv,Missisquoi,Bedford,,,,,,,,,,,,,,,,2,,,,,,,,
page_0031_tables.csv,,Stanbridge-Est,,,,,,,,,,,,,,,,1,,,,,,,,
page_0031_tables.csv,,Stanbridge Station,,,,,,,,,,,,,,,,1,,,,,,,,
page_0031_tables.csv,,Cowansville,,,,,,,,,,,,,,1,,,,,,,,,,
page_0031_tables.csv,,Farnham, village,,,,,,,,,,,,,,5,,,,,,,,,,
page_0031_tables.csv,Nicolet,St-Léonard,,,,,,,,,,,,,,,,,,,1,,1,,,
page_0031_tables.csv,,Nicolet,,,,,,,,,,,,,,,,3,,,,,,,,
page_0031_tables.csv,,Ste-Marie de Blandford,,,,,,,,,,,,,,,,,,,1,,,,,
page_0031_tables.csv,Papineau,Papineauville,,,,,,,,,,,,,,,,,,,,,,4,,
page_0031_tables.csv,,Canton Amherst,,,,1,,,,,,,,,,,,,,,,,,,,
page_0031_tables.csv,Pontiac,Shawville,,,,,,,,,,,,,,,,1,,,,,,,,
page_0031_tables.csv,,Clarendon,,,,,,,,,,,,,,,,1,,,,,,,,
page_0031_tables.csv,Portneuf,Donnacona,,,,,,,,,,,,,,,,2,,,,,,,,
page_0031_tables.csv,Quéhec,St-Colomb de Sillery,,,,1,,,,,,,,,,,,2,,,,,,,,
page_0031_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
page_0032_tables.csv,﻿Table: Table_1
page_0032_tables.csv,Comtés - Counties,Municipalités Municipalities,Anthrax (charbon) Anthrax,Botulisme Botulism,Coqueluche Whooping-cough,Diphtérie et Croup Diphtheria and Croup,Encéphalite léthargique Lethargic encephalitis,Erysipèle Erysipelas,Grippe épidémique Epidemic influenza,Hydrophobie (rage) Rabies,Méningite cérébro-spinale Cerebro-spinal meningitis,Ophtalmie pur. des n.-nés Pur.ophthalmia neonatorum,Oreillons Mumps,Paralysie infantile Poliomyelitis,Paratyphoïde Paratyphoid,Rougeole Measles,Rubéole German measles (rubella),Scarlatine Scarlet fever,Septicémie puerpérale Puerperal septicemia,Trachôme Trachoma,Tuberculose pulmonaire Pulmonary tuberculosis,Tuberculose (autres formes) Tuberculosis (other forms),Typhoïde Typhoid,Varicelle (picotte volante) Chicken pox (varicella),Variole et varioloïde Small pox
page_0032_tables.csv,Richmond,Brompton, canton,,,,2,,,,,,,,,,,,,,,,,,,
page_0032_tables.csv,,Windsor, canton,,,,1,,,,,,,,,,,,,,,,,,,
page_0032_tables.csv,,Windsor, ville,,,,,,,1,,,,,,,,,,,,,,,,
page_0032_tables.csv,Rimouski,Rimouski,,,,,,,,,,,,,,4,,1,,,,,,,
page_0032_tables.csv,Rouville,Rougemont,,,,2,,,,,,,,,,,,,,,,,,,
page_0032_tables.csv,,St-Ange-Gardien,,,,,,,,,,,,,,3,,,,,,,,,
page_0032_tables.csv,,Marieville,,,,,,,,,,,,,,,,,,,1,,,,
page_0032_tables.csv,Shefford,Granby,,,,,,,,,,,,,,2,,,,,,,,,
